TeamId,TeamName,SubmissionDate,Score
1242425,"Tom Farmer","2018-01-07 21:36:19",0.99457
1242733,"Shankara Narayanan Sethuraman","2018-01-07 23:53:17",0.94800
1242733,"Shankara Narayanan Sethuraman","2018-01-08 00:01:44",0.96514
1240939,Valkling,"2018-01-08 01:32:06",0.99885
1140165,tengcong,"2018-01-08 02:11:31",0.99142
1242908,jerrysmith137,"2018-01-08 02:19:57",0.96485
1230903,acodersop,"2018-01-08 02:24:04",0.97728
1242908,jerrysmith137,"2018-01-08 02:25:11",0.96714
846452,"Hien D. Pham","2018-01-08 02:31:04",0.98614
1186236,chenyingyun1990,"2018-01-08 03:02:09",0.99542
1242963,LiuZheyi,"2018-01-08 03:06:14",0.96528
424941,dopplerz,"2018-01-08 05:23:43",0.98928
1240393,sunqiankun,"2018-01-08 06:12:27",0.89471
1242045,"Bharat Raghunathan","2018-01-08 07:03:28",0.97728
1232292,"Alexander Verbitsky","2018-01-08 07:05:55",0.98028
1058102,"Greg Scott","2018-01-08 07:27:06",0.99400
880758,"Zsolt Szabo","2018-01-08 07:32:18",0.99028
1239979,Chin-Hsiung,"2018-01-08 07:42:06",0.85985
1239979,Chin-Hsiung,"2018-01-08 07:42:55",0.96171
1225391,"Max Stepanov","2018-01-08 08:05:35",0.99085
1225391,"Max Stepanov","2018-01-08 08:56:47",0.99157
1240393,sunqiankun,"2018-01-08 09:00:47",0.96585
1231834,gaolei,"2018-01-08 09:59:22",0.96800
1243757,"Yiping Lu","2018-01-08 10:02:46",0.99200
1237167,kocayinana,"2018-01-08 10:14:01",0.99700
1220049,omgcoin,"2018-01-08 10:43:04",0.90871
1202522,"Robert Hu","2018-01-08 10:48:54",0.97242
1243622,tokitsukaze,"2018-01-08 11:08:46",0.99542
1180754,mohochirps,"2018-01-08 11:22:55",0.96114
1123346,fgiordano,"2018-01-08 11:27:31",0.96771
1220049,omgcoin,"2018-01-08 12:01:27",0.91000
1049275,"Max Yue","2018-01-08 12:08:02",0.98842
1237863,DLX,"2018-01-08 12:26:32",0.31314
1237863,DLX,"2018-01-08 12:47:53",0.44828
1235837,"Zhang HuiYu","2018-01-08 12:51:14",0.98214
1234082,"Thuong Tran","2018-01-08 14:12:43",0.87685
1090505,"Gib Montes","2018-01-08 14:42:02",0.96242
880758,"Zsolt Szabo","2018-01-08 14:55:59",0.99171
1213402,"Artem Shmatko","2018-01-08 14:58:22",0.99385
1240393,sunqiankun,"2018-01-08 15:13:39",0.98828
1228113,AaronLelevier,"2018-01-08 15:24:18",0.98385
1141676,"Justin McAlister","2018-01-08 16:10:18",0.96628
1141676,"Justin McAlister","2018-01-08 16:39:01",0.98585
1239979,Chin-Hsiung,"2018-01-08 17:02:34",0.96300
1239979,Chin-Hsiung,"2018-01-08 17:03:11",0.97471
1238644,sergeykarpenko88,"2018-01-08 17:11:44",0.85300
1130894,arupendu,"2018-01-08 17:11:44",0.96500
1240596,"Mayank Aggarwal","2018-01-08 17:17:49",0.11614
1240596,"Mayank Aggarwal","2018-01-08 17:22:35",0.99057
1220049,omgcoin,"2018-01-08 17:59:38",0.91014
1238304,"Alessandro Nicolosi","2018-01-08 21:13:48",0.99857
1238304,"Alessandro Nicolosi","2018-01-08 21:20:20",0.99928
1238304,"Alessandro Nicolosi","2018-01-08 22:03:24",0.99985
1238304,"Alessandro Nicolosi","2018-01-08 22:09:40",1.00000
1130894,arupendu,"2018-01-09 00:20:19",0.97528
1213402,"Artem Shmatko","2018-01-09 01:02:43",0.99428
1240393,sunqiankun,"2018-01-09 01:23:16",0.98928
1241964,huaqingli,"2018-01-09 01:49:44",0.97628
1231834,gaolei,"2018-01-09 02:35:19",0.96900
1235837,"Zhang HuiYu","2018-01-09 02:52:12",0.99285
846452,"Hien D. Pham","2018-01-09 03:06:26",0.99000
1241964,huaqingli,"2018-01-09 03:37:29",0.97642
1241964,huaqingli,"2018-01-09 03:42:59",0.97957
1241964,huaqingli,"2018-01-09 03:46:10",0.98642
846452,"Hien D. Pham","2018-01-09 04:52:45",0.99714
1058102,"Greg Scott","2018-01-09 05:39:33",0.99500
410660,Stranger,"2018-01-09 06:28:14",0.99400
1235647,"Jinjin Liang","2018-01-09 06:45:25",0.85500
1240393,sunqiankun,"2018-01-09 07:09:00",0.99542
1243088,cnguyen,"2018-01-09 07:16:59",0.98085
1018826,"Manjotsingh Chug","2018-01-09 07:17:54",0.98657
1237725,"Jesrael K Mani","2018-01-09 07:29:15",0.82757
1231983,VadimsKrupenko,"2018-01-09 08:04:34",0.99514
435382,aminos,"2018-01-09 08:16:16",0.90928
1241747,"Mahtab Noor Shaan","2018-01-09 08:18:20",0.99500
1183118,lilianhuang,"2018-01-09 08:23:28",0.99642
1183118,lilianhuang,"2018-01-09 08:27:25",0.99671
1241747,"Mahtab Noor Shaan","2018-01-09 08:53:54",0.99557
1240596,"Mayank Aggarwal","2018-01-09 08:58:30",0.99671
1241747,"Mahtab Noor Shaan","2018-01-09 09:20:30",0.99628
1200164,"Atul Dewangan","2018-01-09 09:29:00",0.98042
1239979,Chin-Hsiung,"2018-01-09 09:51:29",0.98114
1237863,DLX,"2018-01-09 10:21:57",0.97985
470877,IEtoI,"2018-01-09 10:40:11",0.96857
1183118,lilianhuang,"2018-01-09 10:45:08",0.99700
1172791,"Anju Anil","2018-01-09 11:32:17",0.97828
1161740,zk_bupt,"2018-01-09 11:34:48",0.96342
1172791,"Anju Anil","2018-01-09 11:36:16",0.98514
1244282,"Mayur Nehete","2018-01-09 11:43:00",0.94942
470877,IEtoI,"2018-01-09 12:25:02",0.99271
1244141,huangps,"2018-01-09 12:48:48",0.97928
1133261,"Eric Hamers","2018-01-09 12:58:04",0.96142
1239979,Chin-Hsiung,"2018-01-09 13:01:20",0.98800
1245894,Ferryman,"2018-01-09 13:29:29",0.96928
1243787,"Jakub Kól","2018-01-09 13:34:51",0.99357
1221461,"Eshwar Kumar","2018-01-09 13:39:41",0.10014
1246631,huajian-liu,"2018-01-09 14:16:04",0.96557
1246862,MaximeRégal,"2018-01-09 14:30:45",0.97114
533252,"Ethan 2","2018-01-09 14:34:10",0.98857
1238550,"Paul Hendi","2018-01-09 14:50:03",0.41871
1186236,chenyingyun1990,"2018-01-09 15:16:41",0.99571
1234456,kanggoon,"2018-01-09 15:31:00",0.98285
1236750,"Yika Kang","2018-01-09 15:55:15",0.97314
1202522,"Robert Hu","2018-01-09 15:58:33",0.98900
435382,aminos,"2018-01-09 16:00:56",0.93657
1238550,"Paul Hendi","2018-01-09 16:05:05",0.97242
1234456,kanggoon,"2018-01-09 16:09:22",0.98671
1238550,"Paul Hendi","2018-01-09 16:18:33",0.98757
1238550,"Paul Hendi","2018-01-09 17:39:18",0.98957
980386,nachiket273,"2018-01-09 17:53:48",0.97614
1127280,"David Egbert","2018-01-09 17:56:41",0.96371
1130894,arupendu,"2018-01-09 18:12:29",0.97785
533252,"Ethan 2","2018-01-09 18:15:41",0.98985
1247193,TDehaene,"2018-01-09 18:49:05",0.98757
1215142,denshuvalov,"2018-01-09 19:28:07",0.98400
1215142,denshuvalov,"2018-01-09 19:47:34",0.98757
1181154,"Bhavya Bhushan","2018-01-09 19:49:27",0.99257
1247193,TDehaene,"2018-01-09 20:14:19",0.99114
1216302,"Sahil Kumar","2018-01-09 21:16:22",0.98385
1215142,denshuvalov,"2018-01-09 21:38:19",0.99171
1247531,"Jeffery Chen","2018-01-09 22:21:09",0.93742
958076,jayeshrane2107,"2018-01-09 22:21:41",0.88928
1245449,ywang007,"2018-01-09 22:33:28",0.25328
1138998,"Raoul Malm","2018-01-09 22:46:19",0.99428
1227890,"Gustav Gränsbo","2018-01-09 22:49:37",0.98342
1247736,kasht,"2018-01-09 23:59:20",0.96871
1247162,FelipeAres,"2018-01-10 00:00:52",0.99071
1219245,zandy,"2018-01-10 01:39:20",0.91528
1219245,zandy,"2018-01-10 01:42:49",0.97057
613503,OhMets,"2018-01-10 02:54:20",0.97200
1045061,"Ankit Kumar Bhagat","2018-01-10 03:09:45",0.10014
1217145,only89322,"2018-01-10 03:17:06",0.96100
1225391,"Max Stepanov","2018-01-10 03:19:04",0.99328
1243488,arunanala,"2018-01-10 03:25:00",0.97642
1100028,TPTP,"2018-01-10 03:29:48",0.98342
1174566,"Blake Atkinson","2018-01-10 03:41:29",0.97814
1045061,"Ankit Kumar Bhagat","2018-01-10 04:01:41",0.99028
1244141,huangps,"2018-01-10 04:11:50",0.98871
1243488,arunanala,"2018-01-10 06:05:48",0.98642
1248389,"Muhammad Abid","2018-01-10 07:40:18",0.99028
1042938,group01_pgdba,"2018-01-10 07:51:38",0.98357
1248495,"Furqan M Lodhi","2018-01-10 07:53:28",0.99028
1248494,"Muhammad Naeem Ahmed","2018-01-10 07:56:17",0.99028
435382,aminos,"2018-01-10 08:24:55",0.94142
1248417,riteskkr,"2018-01-10 08:55:25",0.99200
1202522,"Robert Hu","2018-01-10 09:02:46",0.99257
435382,aminos,"2018-01-10 09:03:30",0.95214
1183754,xiaochunjie,"2018-01-10 09:28:50",0.96614
980386,nachiket273,"2018-01-10 09:44:08",0.98257
1245894,Ferryman,"2018-01-10 09:46:04",0.97714
1248417,riteskkr,"2018-01-10 10:09:10",0.99542
1246081,aaaka1111,"2018-01-10 10:30:57",0.96557
435382,aminos,"2018-01-10 10:50:42",0.96471
980386,nachiket273,"2018-01-10 11:01:48",0.98800
1183118,lilianhuang,"2018-01-10 11:46:35",1.00000
722967,"Hasanur Rashid","2018-01-10 12:45:32",0.99400
1249098,"Chang Gao","2018-01-10 12:55:18",0.99671
722967,"Hasanur Rashid","2018-01-10 13:28:05",0.99442
1246760,daoqi,"2018-01-10 14:03:03",0.96614
1248922,"Tom Titcombe","2018-01-10 14:08:07",0.96428
1246081,aaaka1111,"2018-01-10 14:15:15",0.96885
1249226,Ryoma,"2018-01-10 14:23:11",0.13885
1248922,"Tom Titcombe","2018-01-10 14:38:20",0.99085
1249025,"Luca Basanisi","2018-01-10 14:54:48",0.98642
1248179,Sidney,"2018-01-10 15:04:04",0.98842
1224728,fredomartinez,"2018-01-10 15:04:11",0.96742
1248179,Sidney,"2018-01-10 15:23:34",0.99857
1058102,"Greg Scott","2018-01-10 15:24:41",0.99514
1249025,"Luca Basanisi","2018-01-10 15:28:52",0.98771
1141676,"Justin McAlister","2018-01-10 15:34:40",0.98714
1246862,MaximeRégal,"2018-01-10 15:57:57",0.98628
1220049,omgcoin,"2018-01-10 15:58:10",0.91042
980386,nachiket273,"2018-01-10 16:20:51",0.99142
1234456,kanggoon,"2018-01-10 16:28:03",0.98828
1215142,denshuvalov,"2018-01-10 16:38:07",0.99200
1249300,"Md. Mesbahur Rahman Tamim","2018-01-10 16:59:41",0.98100
1090083,"Juan Sensio","2018-01-10 17:54:11",0.99442
1090083,"Juan Sensio","2018-01-10 18:00:28",0.99828
1243488,arunanala,"2018-01-10 18:56:27",0.98842
890726,test123,"2018-01-10 19:17:56",0.98257
890726,test123,"2018-01-10 19:40:43",0.98871
1243488,arunanala,"2018-01-10 19:49:40",0.99100
1235190,OindrilaSen,"2018-01-10 20:01:04",0.96214
1225391,"Max Stepanov","2018-01-10 20:16:09",0.99457
1205930,"Panos K","2018-01-10 20:20:06",0.93285
1174566,"Blake Atkinson","2018-01-10 20:27:13",0.99014
1246541,Arronno,"2018-01-10 20:32:47",0.96000
1245449,ywang007,"2018-01-10 20:35:48",0.84042
1205930,"Panos K","2018-01-10 20:52:51",0.96742
568638,liyang,"2018-01-10 21:11:26",0.95900
1247958,dany17,"2018-01-10 21:17:34",0.99014
1224728,fredomartinez,"2018-01-10 21:23:37",0.98657
1249551,suimaru,"2018-01-10 21:36:22",0.93700
1247958,dany17,"2018-01-10 21:39:56",0.99485
1245449,ywang007,"2018-01-10 21:42:02",0.96300
1225391,"Max Stepanov","2018-01-10 22:03:23",0.99614
1245449,ywang007,"2018-01-10 22:23:46",0.98442
1225391,"Max Stepanov","2018-01-10 23:01:44",0.99642
1213402,"Artem Shmatko","2018-01-11 00:03:20",0.99542
816731,"Iago Breno Araujo","2018-01-11 00:10:43",0.95771
816731,"Iago Breno Araujo","2018-01-11 00:14:02",0.97000
1027243,"Reg I","2018-01-11 00:47:42",0.97771
816731,"Iago Breno Araujo","2018-01-11 00:58:50",0.97214
1245449,ywang007,"2018-01-11 01:08:02",0.98842
152831,"泽映 彭","2018-01-11 01:54:06",0.99100
1206483,"Mars Deng","2018-01-11 03:33:35",0.97771
183495,Obaid,"2018-01-11 04:23:43",0.99085
183495,Obaid,"2018-01-11 04:40:30",0.99185
1247795,305Dreamer,"2018-01-11 04:55:43",0.98600
1247795,305Dreamer,"2018-01-11 05:19:36",0.98942
1247795,305Dreamer,"2018-01-11 06:17:52",0.99171
1206483,"Mars Deng","2018-01-11 06:30:18",0.98000
1236254,Ankur88,"2018-01-11 06:45:49",0.98414
1248417,riteskkr,"2018-01-11 06:49:37",0.99628
1236443,"Yongyue Sun","2018-01-11 07:07:14",0.99057
1248491,"Dishank Mehta","2018-01-11 07:45:02",0.99442
1244282,"Mayur Nehete","2018-01-11 07:46:06",0.97257
1244282,"Mayur Nehete","2018-01-11 08:53:20",0.97785
1214680,shijianing,"2018-01-11 09:07:52",0.97114
1027917,promentol,"2018-01-11 09:27:24",0.98871
1247958,dany17,"2018-01-11 10:11:20",0.99528
1027917,promentol,"2018-01-11 10:39:43",0.99200
1246862,MaximeRégal,"2018-01-11 11:04:52",0.99371
1249025,"Luca Basanisi","2018-01-11 11:39:16",0.98928
1241964,huaqingli,"2018-01-11 12:29:25",0.98700
1250922,"Victor Kirov","2018-01-11 12:32:15",0.91485
1251751,SaurabhKhodake,"2018-01-11 12:37:56",0.85414
1251807,Y.Sun,"2018-01-11 13:03:49",0.98957
1241964,huaqingli,"2018-01-11 13:10:59",0.98914
1241964,huaqingli,"2018-01-11 13:18:25",0.99071
1251751,SaurabhKhodake,"2018-01-11 13:36:07",0.85614
1251751,SaurabhKhodake,"2018-01-11 13:44:55",0.86414
1251807,Y.Sun,"2018-01-11 13:47:54",0.99142
1224728,fredomartinez,"2018-01-11 14:17:34",0.99071
410660,Stranger,"2018-01-11 14:24:00",0.99428
1249179,sosssego,"2018-01-11 14:41:35",0.98614
410660,Stranger,"2018-01-11 14:50:29",0.99457
1250922,"Victor Kirov","2018-01-11 15:28:11",0.91771
745324,wangru,"2018-01-11 15:37:09",0.96800
1214680,shijianing,"2018-01-11 15:38:33",0.97428
1251770,"Mihai Patrascoiu","2018-01-11 15:38:59",0.97357
1244987,"Marcelo Labre","2018-01-11 16:43:14",0.97885
1252052,"Neo Chien","2018-01-11 16:48:35",0.97957
1251751,SaurabhKhodake,"2018-01-11 16:58:55",0.96314
1251493,磐天,"2018-01-11 19:21:36",0.96771
1251493,磐天,"2018-01-11 19:28:49",0.98328
1252466,"Ando Khachatryan","2018-01-11 19:57:08",0.98685
1250922,"Victor Kirov","2018-01-11 20:31:04",0.93571
1248491,"Dishank Mehta","2018-01-11 20:43:54",0.99485
1251874,HriturajSingh,"2018-01-11 20:50:12",0.98885
1251770,"Mihai Patrascoiu","2018-01-11 21:18:05",0.97485
456400,Kosta,"2018-01-11 21:42:53",0.97442
1247958,dany17,"2018-01-11 22:04:26",0.99571
1252466,"Ando Khachatryan","2018-01-11 22:08:32",0.99000
456400,Kosta,"2018-01-11 22:23:08",0.98028
1245346,mjsommer,"2018-01-12 00:33:55",0.86885
1245346,mjsommer,"2018-01-12 00:45:10",0.87085
1219245,zandy,"2018-01-12 01:17:45",0.99214
1235190,OindrilaSen,"2018-01-12 01:19:19",0.96271
1253028,"Sayan Paul","2018-01-12 01:21:37",0.88485
1231765,haoxiang_fighting,"2018-01-12 01:28:15",0.96385
1206483,"Mars Deng","2018-01-12 01:45:20",0.99642
1253121,MakotoTanji,"2018-01-12 03:02:19",0.94314
1253121,MakotoTanji,"2018-01-12 03:16:49",0.96742
635470,"Kevin McCarty","2018-01-12 03:33:09",0.91014
1231765,haoxiang_fighting,"2018-01-12 03:39:57",0.96428
1233757,SpencerYue97,"2018-01-12 04:10:35",0.98385
1247531,"Jeffery Chen","2018-01-12 05:15:07",0.96057
626082,"Debdan Bhandari","2018-01-12 06:03:10",0.98171
1241572,rczha,"2018-01-12 06:52:13",0.96628
1248491,"Dishank Mehta","2018-01-12 07:01:17",0.99557
1249522,"Sadia Rahman","2018-01-12 07:06:53",0.98114
1051179,wangplus,"2018-01-12 07:08:57",0.97542
1249025,"Luca Basanisi","2018-01-12 07:09:58",0.99414
1251807,Y.Sun,"2018-01-12 07:23:13",0.99300
1250667,"Hans Gundlach","2018-01-12 07:48:30",0.09957
1233757,SpencerYue97,"2018-01-12 08:13:44",0.98728
626082,"Debdan Bhandari","2018-01-12 08:47:14",0.98828
1249300,"Md. Mesbahur Rahman Tamim","2018-01-12 09:04:18",0.99614
935176,gelina10011001,"2018-01-12 09:48:20",0.96542
785282,daniel01,"2018-01-12 10:32:07",0.13314
1247795,305Dreamer,"2018-01-12 10:38:12",0.99214
650577,SabariManoharPalaniappan,"2018-01-12 11:21:07",0.98300
1252060,"Dharin Parekh ","2018-01-12 11:27:23",0.98300
1226829,Masud,"2018-01-12 11:38:10",0.98571
1252060,"Dharin Parekh ","2018-01-12 11:47:15",0.99400
935176,gelina10011001,"2018-01-12 12:15:05",0.98457
1226829,Masud,"2018-01-12 12:15:21",0.98685
1251770,"Mihai Patrascoiu","2018-01-12 12:21:34",0.98571
1253687,qshbbh,"2018-01-12 12:28:44",0.98314
1241964,huaqingli,"2018-01-12 12:46:16",0.99614
759431,Xiaotao,"2018-01-12 12:49:45",0.94257
1254326,robertkandy,"2018-01-12 13:09:48",0.98042
1226829,Masud,"2018-01-12 13:12:27",0.98828
1238017,honlamlai,"2018-01-12 13:12:48",0.99257
1254307,"Valentyn Vaityshyn","2018-01-12 13:16:52",0.98757
1192531,BryanYuan,"2018-01-12 13:22:47",0.99457
1252147,ShadmanSakib,"2018-01-12 13:26:30",0.99585
1254307,"Valentyn Vaityshyn","2018-01-12 13:50:53",0.98828
1253808,davelv,"2018-01-12 13:52:26",0.97671
1254326,robertkandy,"2018-01-12 14:05:46",0.98528
896518,LilyChen,"2018-01-12 14:37:48",0.99057
1253808,davelv,"2018-01-12 14:54:15",0.98571
1254326,robertkandy,"2018-01-12 14:54:44",0.98942
1254326,robertkandy,"2018-01-12 14:59:20",0.99600
410660,Stranger,"2018-01-12 15:07:32",0.99514
1254615,Donjon,"2018-01-12 15:31:09",0.99200
1220997,danquxunhuan,"2018-01-12 15:46:21",0.97557
1224728,fredomartinez,"2018-01-12 15:57:00",0.99542
1254779,abdullahalmasud0192,"2018-01-12 16:48:16",0.00000
1254779,abdullahalmasud0192,"2018-01-12 16:48:52",0.98828
1254779,abdullahalmasud0192,"2018-01-12 16:52:17",0.98842
1245346,mjsommer,"2018-01-12 17:31:12",0.92185
1245346,mjsommer,"2018-01-12 17:32:20",0.94057
1252364,"Muhammad Ali","2018-01-12 18:07:54",0.88657
1201981,AnanadaGhosh,"2018-01-12 18:15:34",0.99200
725051,shamim,"2018-01-12 19:19:34",0.96657
932467,SreeramTP,"2018-01-12 19:47:45",0.99285
725051,shamim,"2018-01-12 19:58:33",0.97942
1232299,"Björn Hedström","2018-01-12 20:38:39",0.98600
1027243,"Reg I","2018-01-12 20:50:08",0.97871
1255030,"Vitaly Burachyonok","2018-01-12 20:59:41",0.10014
1238550,"Paul Hendi","2018-01-12 21:10:59",0.99457
1255213,JustinRodriguez,"2018-01-12 21:52:30",0.98942
1255213,JustinRodriguez,"2018-01-12 22:18:00",0.99214
1246541,Arronno,"2018-01-13 00:55:09",0.97800
1248491,"Dishank Mehta","2018-01-13 01:49:39",0.99600
785282,daniel01,"2018-01-13 02:11:16",0.96128
1255479,magicling725,"2018-01-13 03:05:46",0.97314
1192531,BryanYuan,"2018-01-13 03:06:41",0.99614
785282,daniel01,"2018-01-13 03:32:03",0.96957
1189818,"Jader Lai","2018-01-13 03:57:10",0.99771
1058635,Coretronic,"2018-01-13 03:58:31",0.99771
1254615,Donjon,"2018-01-13 04:15:00",0.99242
1130894,arupendu,"2018-01-13 04:28:46",0.98757
896518,LilyChen,"2018-01-13 04:47:48",0.99114
1251807,Y.Sun,"2018-01-13 05:03:11",0.99471
1251807,Y.Sun,"2018-01-13 05:17:25",0.99514
896518,LilyChen,"2018-01-13 05:20:37",0.99300
1244282,"Mayur Nehete","2018-01-13 06:03:44",0.98314
1247531,"Jeffery Chen","2018-01-13 06:07:28",0.96714
1249522,"Sadia Rahman","2018-01-13 06:11:35",0.98685
809461,mangoli,"2018-01-13 06:31:32",0.96285
1244282,"Mayur Nehete","2018-01-13 06:47:59",0.98385
1220997,danquxunhuan,"2018-01-13 06:59:54",0.97914
1255797,"Parth Gupta","2018-01-13 07:04:59",0.90571
911943,NikhilMishra,"2018-01-13 07:27:51",0.98500
1227567,"shihab uddin Ahmed","2018-01-13 07:35:16",0.97914
1227483,"Amit Suyal","2018-01-13 07:39:09",0.91228
911943,NikhilMishra,"2018-01-13 07:42:19",0.99000
1235099,"Somasundaram Sankaranaraynan","2018-01-13 07:45:59",0.96314
1220997,danquxunhuan,"2018-01-13 07:59:42",0.98514
911943,NikhilMishra,"2018-01-13 08:05:46",0.99114
1236443,"Yongyue Sun","2018-01-13 08:08:28",0.99328
1236733,masakick07,"2018-01-13 08:11:19",0.98671
1236443,"Yongyue Sun","2018-01-13 08:11:27",0.99585
889318,StudyExchange,"2018-01-13 08:25:48",0.99657
1210116,"Bo-Qiang Lu","2018-01-13 08:28:54",0.96400
809461,mangoli,"2018-01-13 08:29:00",0.97957
1225669,vision,"2018-01-13 08:35:44",0.96728
1141342,adam0800,"2018-01-13 08:47:05",0.99028
1251795,wgzhao,"2018-01-13 08:47:22",0.21314
1256011,Filemide,"2018-01-13 09:04:56",0.10014
1171655,"NIKHIL MISHRA","2018-01-13 09:16:50",0.98642
1251795,wgzhao,"2018-01-13 09:34:10",0.63314
1141342,adam0800,"2018-01-13 09:53:29",0.99128
1219414,ISLab-Team,"2018-01-13 10:08:04",0.99085
1255030,"Vitaly Burachyonok","2018-01-13 10:36:38",0.98600
1171655,"NIKHIL MISHRA","2018-01-13 10:57:53",0.99157
1220997,danquxunhuan,"2018-01-13 12:03:14",0.98971
1246024,"Raven Hon","2018-01-13 12:10:05",0.94057
1246024,"Raven Hon","2018-01-13 12:22:04",0.94657
1236750,"Yika Kang","2018-01-13 12:22:24",0.99700
1251795,wgzhao,"2018-01-13 12:32:34",0.97642
1130894,arupendu,"2018-01-13 12:38:08",0.98928
1103703,"OrangeCTW ","2018-01-13 13:01:15",0.97857
410660,Stranger,"2018-01-13 13:05:55",0.99557
410660,Stranger,"2018-01-13 13:12:46",0.99585
1251795,wgzhao,"2018-01-13 13:37:32",0.98671
896518,LilyChen,"2018-01-13 13:40:53",0.99371
1253811,"Nathan Bruzat","2018-01-13 13:43:28",0.08957
1246541,Arronno,"2018-01-13 13:47:03",0.99528
1253811,"Nathan Bruzat","2018-01-13 13:49:01",0.91014
1256558,BlackHawk1,"2018-01-13 13:54:22",0.97828
1256558,BlackHawk1,"2018-01-13 13:58:58",0.99671
1256441,SH,"2018-01-13 14:02:17",0.97457
1246541,Arronno,"2018-01-13 14:12:37",0.99671
1252991,"William Mesquita","2018-01-13 14:23:14",0.20942
1010911,ChenZy,"2018-01-13 14:36:15",1.00000
1252991,"William Mesquita","2018-01-13 14:37:57",0.89785
1254553,santhoshkumar12,"2018-01-13 14:47:11",0.97785
1256617,"Sun Xiaowei","2018-01-13 14:54:55",0.99457
1255030,"Vitaly Burachyonok","2018-01-13 14:55:04",0.99228
1256617,"Sun Xiaowei","2018-01-13 14:56:20",0.99600
1254974,"Dinesh Sonachalam","2018-01-13 14:59:26",0.97342
958076,jayeshrane2107,"2018-01-13 15:06:12",0.98785
1254974,"Dinesh Sonachalam","2018-01-13 15:13:16",0.97614
1252991,"William Mesquita","2018-01-13 15:13:24",0.98871
1256733,"Vladimir Ivanov","2018-01-13 15:27:29",0.68757
1254553,santhoshkumar12,"2018-01-13 15:32:17",0.97985
533252,"Ethan 2","2018-01-13 15:55:16",0.99200
980386,nachiket273,"2018-01-13 16:25:15",0.99200
1058102,"Greg Scott","2018-01-13 16:25:43",0.99542
1246930,ChunYoLin,"2018-01-13 16:26:07",0.86571
1246930,ChunYoLin,"2018-01-13 16:27:41",0.91900
1256196,rohitpoddar,"2018-01-13 16:41:38",0.75685
1180029,"Everett Robinson","2018-01-13 17:08:48",0.99700
1256101,"Drake Lin","2018-01-13 17:17:56",0.97142
1141566,arjunvenkat,"2018-01-13 17:19:17",0.96457
1257071,BlackHawk2,"2018-01-13 18:54:56",0.99600
1249551,suimaru,"2018-01-13 19:00:01",0.94928
1247458,alpgo,"2018-01-13 19:28:09",0.98285
1255469,"Rodrigo Ferro","2018-01-13 19:59:04",0.85971
1255827,"Amit Hasan","2018-01-13 20:14:15",0.97914
1249551,suimaru,"2018-01-13 20:23:16",0.96457
1247458,alpgo,"2018-01-13 21:18:30",0.99585
1220049,omgcoin,"2018-01-13 21:22:32",0.91157
1004434,hungchu,"2018-01-13 21:24:15",0.99357
1255827,"Amit Hasan","2018-01-13 21:34:17",0.97971
1249551,suimaru,"2018-01-13 21:43:27",0.97514
1004434,hungchu,"2018-01-13 22:02:46",0.99642
1257333,alwnlai,"2018-01-13 22:08:27",0.98742
1220049,omgcoin,"2018-01-13 22:16:58",0.91300
1257333,alwnlai,"2018-01-13 22:20:05",0.98928
650577,SabariManoharPalaniappan,"2018-01-13 23:06:01",0.98571
456400,Kosta,"2018-01-13 23:16:38",0.98728
1249551,suimaru,"2018-01-13 23:17:09",0.97985
1253028,"Sayan Paul","2018-01-14 00:54:31",0.99000
1228533,"John Rice","2018-01-14 01:50:50",0.94971
1255827,"Amit Hasan","2018-01-14 02:20:48",0.99200
410660,Stranger,"2018-01-14 02:30:02",0.99614
1255716,anchenli86,"2018-01-14 02:33:27",0.94542
1241655,"Steven Shen","2018-01-14 02:48:08",0.99857
1228533,"John Rice","2018-01-14 03:12:36",0.97114
1255716,anchenli86,"2018-01-14 03:30:27",0.98785
1255716,anchenli86,"2018-01-14 04:07:51",0.99085
1255716,anchenli86,"2018-01-14 04:14:26",0.99285
1251807,Y.Sun,"2018-01-14 04:41:40",0.99528
1225750,北京挖掘机,"2018-01-14 04:47:35",0.96800
1251807,Y.Sun,"2018-01-14 04:50:49",0.99600
1198313,hiroshim,"2018-01-14 05:28:13",0.97757
1249551,suimaru,"2018-01-14 05:35:42",0.98100
1249551,suimaru,"2018-01-14 06:16:35",0.98257
831662,SylvanChen,"2018-01-14 06:58:57",0.46500
831662,SylvanChen,"2018-01-14 07:20:18",0.48885
1000913,"Fengqian Ding","2018-01-14 07:40:17",0.90685
1228533,"John Rice","2018-01-14 07:40:33",0.97814
1253611,cuibin,"2018-01-14 07:47:46",0.90785
911943,NikhilMishra,"2018-01-14 07:50:09",0.99157
1257925,"Rishabh Chaturvedi","2018-01-14 08:51:54",0.96857
1253687,qshbbh,"2018-01-14 09:21:48",0.99185
1019934,"Adrien Pavao","2018-01-14 09:58:23",0.98671
1256733,"Vladimir Ivanov","2018-01-14 10:26:49",0.83885
1227567,"shihab uddin Ahmed","2018-01-14 10:38:35",0.99428
744749,"Yu Shengyang","2018-01-14 11:03:34",0.98671
744749,"Yu Shengyang","2018-01-14 11:12:40",0.98985
1220049,omgcoin,"2018-01-14 11:33:36",0.91342
1130894,arupendu,"2018-01-14 11:49:07",0.99100
744749,"Yu Shengyang","2018-01-14 11:56:45",0.99085
1255572,KongWiKi,"2018-01-14 12:05:15",0.97557
1256733,"Vladimir Ivanov","2018-01-14 12:10:17",0.97557
